Numero do pedido;Data do pedido;Data de Entrega;Nome do produto;Valor produto;Tipo de pagamento;Nome do cliente;Nome da cidade;Nome do estado;Urgente
746;01/08/2009 13:34;01/08/2009 13:34;Shuriken;1200;Selecione;Esther;Cincinnati                  ;OH;True
747;01/11/2009 13:08;01/11/2009 13:08;Kunai;1200;Selecione;Elizabeth;North Eastham               ;MA;True
748;01/12/2009 19:04;01/12/2009 19:04;Kunai;1200;Selecione;Detlev;Taby;Stockholm;True
749;01/12/2009 13:41;01/12/2009 13:41;Shuriken;1200;Selecione;Roza;Alcobendas;Madrid;True
750;01/11/2009 10:38;01/11/2009 10:38;Kunai;1200;Selecione;paula;Sammamish                   ;WA;True
751;01/11/2009 10:38;01/11/2009 10:38;Shuriken;1200;Selecione;Kathryn;Waiau Pa;Auckland;True
752;01/11/2009 10:38;01/11/2009 10:38;Shuriken;1200;Selecione;Isabelle;Ewa Beach                   ;HI;True
753;01/08/2009 13:14;01/08/2009 13:14;Kunai;1200;Selecione;Maureen;Statesville                 ;NC;True
754;01/02/2009 11:41;01/02/2009 11:41;Kunai;1200;Selecione;David;Kapaa                       ;HI;True
755;01/07/2009 19:50;01/07/2009 19:50;Shuriken;1200;Selecione;caterina;Burbank                     ;CA;True
756;01/01/2009 20:28;01/01/2009 20:28;Kunai;1200;Selecione;Alexia;Blackrock;Dublin;True
757;01/03/2009 15:22;01/03/2009 15:22;Shuriken;1200;Selecione;Gloria Gail ;Foxrock;Dublin;True
758;01/11/2009 10:38;01/11/2009 10:38;Shuriken;1200;Selecione;Allison;Edinburgh;Scotland;True
759;01/03/2009 15:22;01/03/2009 15:22;Kunai;1200;Selecione;Phillip;San Antonio                 ;TX;True
760;01/02/2009 12:18;01/02/2009 12:18;Kunai;1200;Selecione;jingyan;Bristol                     ;RI;True
761;01/03/2009 15:22;01/03/2009 15:22;Shuriken;1200;Selecione;Selma;Greenville                  ;TX;True
762;01/06/2009 17:15;01/06/2009 17:15;Kunai;1200;Selecione;Doug and Tina;Pls Vrds Est                ;CA;True
763;01/03/2009 13:56;01/03/2009 13:56;Shuriken;1200;Selecione;Lauren;Hradec Kralove;East Bohemia;True
764;01/04/2009 07:54;01/04/2009 07:54;Shuriken;1200;Selecione;Jen;Maidstone;England;True
765;01/12/2009 07:28;01/12/2009 07:28;Kunai;1200;Selecione;gladys;Saint Albans;England;True
766;01/06/2009 15:15;01/06/2009 15:15;Kunai;1200;Selecione;Gustavo;Voluntari;Bucuresti;True
767;01/03/2009 15:22;01/03/2009 15:22;Shuriken;1200;Selecione;Erica;Nadur; ;True
768;01/03/2009 15:22;01/03/2009 15:22;Kunai;1200;Selecione;Hale;Morrison                    ;CO;True
769;01/06/2009 21:13;01/06/2009 21:13;Shuriken;1210;Selecione;Rosemary;Cobham;England;True
770;01/06/2014 20:48;01/06/2014 20:48;Shuriken;1220;Selecione;Darian;Izmir;Izmir;True
771;01/12/2013 19:48;01/12/2013 19:48;Kunai;1230;Selecione;Kevin;Hollywood                   ;CA;True
772;01/06/2013 18:48;01/06/2013 18:48;Kunai;1240;Selecione;Alyssa;Brighton;England;True
773;01/12/2012 17:48;01/12/2012 17:48;Shuriken;1250;Selecione;KELI;Worongary;Queensland;True
774;01/06/2012 16:48;01/06/2012 16:48;Kunai;1260;Selecione;Glen;Atlantida;Guatemala;True
775;01/12/2011 15:48;01/12/2011 15:48;Shuriken;1270;Selecione;T;El Escorial;Madrid;True
776;01/06/2011 14:48;01/06/2011 14:48;Shuriken;1280;Selecione;christal;Morrison                    ;CO;True
777;01/12/2010 13:48;01/12/2010 13:48;Kunai;1290;Selecione;Alex;Augusta                     ;GA;True
778;01/06/2010 12:48;01/06/2010 12:48;Kunai;1200;Selecione;smith;Lahti;Etela-Suomen Laani;True
779;01/12/2009 11:48;01/12/2009 11:48;Shuriken;1200;Selecione;Macy;Inner City;Vienna;True
780;01/06/2009 10:48;01/06/2009 10:48;Kunai;1200;Selecione;Hans-Joerg;Belfast;Northern Ireland;True
781;01/06/2009 10:48;01/06/2009 10:48;Shuriken;1200;Selecione;julie;Haverhill;England;True
782;01/06/2009 10:48;01/06/2009 10:48;Shuriken;1200;Selecione;Julia ;Madison                     ;WI;True
783;01/06/2009 07:23;01/06/2009 07:23;Kunai;3600;Selecione;Kelsi;Utrecht;Utrecht;True
784;01/01/2009 05:04;01/01/2009 05:04;Kunai;1200;Selecione;barbara;Hyderabad;Andhra Pradesh;True
785;01/02/2009 06:17;01/02/2009 06:17;Shuriken;1200;Selecione;Maria;Boyceville                  ;WI;True
786;01/02/2009 04:53;01/02/2009 04:53;Kunai;1200;Selecione;Bent Erik;Basauri;Pais Vasco;True
787;01/02/2009 13:08;01/02/2009 13:08;Shuriken;1200;Selecione;LAURENCE;Mickleton                   ;NJ;True
788;01/03/2009 14:44;01/03/2009 14:44;Shuriken;1200;Selecione;Heidi;Eindhoven;Noord-Brabant;True
789;01/04/2009 20:11;01/04/2009 20:11;Kunai;3600;Selecione;Gerd W ;Cahaba Heights              ;AL;True
790;01/02/2009 20:09;01/02/2009 20:09;Kunai;3600;Selecione;Sabine;London;England;True
791;01/04/2009 13:17;01/04/2009 13:17;Shuriken;3600;Selecione;James;Burpengary;Queensland;True
792;01/04/2009 14:11;01/04/2009 14:11;Kunai;3600;Selecione;Ritz;Pittsfield                  ;VT;True
793;01/05/2009 02:42;01/05/2009 02:42;Shuriken;3600;Selecione;Sylvia;Pittsfield                  ;VT;True
794;01/02/2009 09:16;01/02/2009 09:16;Shuriken;3600;Selecione;Anabela;Flossmoor                   ;IL;True
795;01/02/2009 14:18;01/02/2009 14:18;Kunai;3600;Selecione;Christiane ;Delray Beach                ;FL;True
796;01/04/2009 01:05;01/04/2009 01:05;Kunai;3600;Selecione;Baybars;Prince Albert;Saskatchewan;True
797;01/05/2009 11:37;01/05/2009 11:37;Shuriken;3600;Selecione;Deirdre;Lausanne;Vaud;True
798;01/02/2009 07:35;01/02/2009 07:35;Kunai;3600;Selecione;Valda;Irvine                      ;CA;True
799;01/06/2009 12:56;01/06/2009 12:56;Shuriken;3600;Selecione;Marcia;Telgte;Nordrhein-Westfalen;True
800;01/01/2009 11:05;01/01/2009 11:05;Shuriken;3600;Selecione;Cheryl;New Malden;England;True
801;01/05/2009 04:10;01/05/2009 04:10;Kunai;3600;Selecione;Therese;Los Angeles                 ;CA;True
802;01/06/2009 07:18;01/06/2009 07:18;Kunai;3600;Selecione;Abdul-L;New York                    ;NY;True
803;01/02/2009 01:11;01/02/2009 01:11;Shuriken;3600;Selecione;heidi;Saint Paul                  ;MN;True
804;01/01/2009 02:24;01/01/2009 02:24;Kunai;3600;Selecione;jiyoung;New York                    ;NY;True
805;01/07/2009 08:08;01/07/2009 08:08;Shuriken;3600;Selecione;Caren;Braunschweig;Lower Saxony;True
806;01/02/2009 02:57;01/02/2009 02:57;Shuriken;3600;Selecione;Kristen;Binningen;Basel-Country;True
807;01/01/2009 20:21;01/01/2009 20:21;Kunai;3600;Selecione;Bev;San Ramon                   ;CA;True
808;01/08/2009 00:42;01/08/2009 00:42;Kunai;3600;Selecione;Tiffany ;Paris;Ile-de-France;True
809;01/08/2009 03:56;01/08/2009 03:56;Shuriken;3600;Selecione;Patricia ;Portola Valley              ;CA;True
810;01/08/2009 03:16;01/08/2009 03:16;Kunai;3600;Selecione;Kaylee;Penngrove                   ;CA;True
811;01/08/2009 01:59;01/08/2009 01:59;Shuriken;3600;Selecione;STEPHANIE;Mona Vale;New South Wales;True
812;01/03/2009 09:03;01/03/2009 09:03;Shuriken;3600;Selecione;Rosemary;Jacksonville                ;FL;True
813;01/05/2009 13:17;01/05/2009 13:17;Kunai;3600;Selecione;ayelet;Malmo;Skane;True
814;01/06/2009 07:46;01/06/2009 07:46;Kunai;3600;Selecione;seemab;San Pawl tat-Targa; ;True
815;01/08/2009 16:24;01/08/2009 16:24;Shuriken;3600;Selecione;Lucien;Wiesbaden;Hessen;True
816;01/09/2009 06:39;01/09/2009 06:39;Kunai;3600;Selecione;Lesley;Cork;Cork;True
817;01/07/2009 07:44;01/07/2009 07:44;Shuriken;3600;Selecione;LAURIE;Guildford;England;True
818;01/03/2009 13:24;01/03/2009 13:24;Shuriken;3600;Selecione;Cindy;Englewood                   ;CO;True
819;01/07/2009 20:15;01/07/2009 20:15;Kunai;3600;Selecione;Elizabeth;Den Haag;Zuid-Holland;True
820;01/09/2009 15:58;01/09/2009 15:58;Kunai;3600;Selecione;Irene;Munich;Bayern;True
821;01/03/2009 13:11;01/03/2009 13:11;Shuriken;3600;Selecione;Jane;Biot;Provence-Alpes-Cote d'Azur;True
822;01/10/2009 12:57;01/10/2009 12:57;Kunai;3600;Selecione;shelby;Plantation                  ;FL;True
823;01/10/2009 14:43;01/10/2009 14:43;Shuriken;3600;Selecione;Trina;Overland                    ;KS;True
824;01/10/2009 12:05;01/10/2009 12:05;Shuriken;3600;Selecione;Jenna and Paul;Senatobia                   ;MS;True
825;01/06/2009 01:20;01/06/2009 01:20;Kunai;3600;Selecione;Jag;Saint-Cergues;Rhone-Alpes;True
826;01/10/2009 14:56;01/10/2009 14:56;Kunai;3600;Selecione;Maggie;Paris;Ile-de-France;True
827;01/07/2009 10:01;01/07/2009 10:01;Shuriken;3600;Selecione;Courtney;Mililani                    ;HI;True
828;01/01/2009 01:26;01/01/2009 01:26;Kunai;3600;Selecione;Jacqui;Scottsdale                  ;AZ;True
829;01/11/2009 02:04;01/11/2009 02:04;Shuriken;3600;Selecione;leanne;Clyde Hill                  ;WA;True
830;01/11/2009 14:17;01/11/2009 14:17;Shuriken;3600;Selecione;Anne-line;Zug;Zug;True
831;01/10/2009 21:38;01/10/2009 21:38;Kunai;3600;Selecione;Ulrika;Scottsdale                  ;AZ;True
832;01/07/2009 06:18;01/07/2009 06:18;Kunai;3600;Selecione;Pamela;Bellinzona;Ticino;True
833;01/05/2009 00:31;01/05/2009 00:31;Shuriken;3600;Selecione;cristina;Seattle                     ;WA;True
834;01/02/2009 06:07;01/02/2009 06:07;Kunai;3600;Selecione;ron ;Tsaritsyno;Moscow City;True
835;01/12/2009 03:25;01/12/2009 03:25;Shuriken;3600;Selecione;Elizabeth;Okotoks;Alberta;True
836;01/04/2009 13:56;01/04/2009 13:56;Shuriken;3600;Selecione;Brittany;Orlando                     ;FL;True
837;01/12/2009 05:18;01/12/2009 05:18;Kunai;3600;Selecione;Aline;Davis                       ;CA;True
838;01/08/2009 15:16;01/08/2009 15:16;Kunai;3600;Selecione;Debra;Toronto;Ontario;True
839;01/11/2009 11:33;01/11/2009 11:33;Shuriken;3600;Selecione;Ruth;Saskatoon;Saskatchewan;True
840;01/07/2009 20:22;01/07/2009 20:22;Kunai;3600;Selecione;Nicola;San Jose                    ;CA;True
841;01/02/2009 22:00;01/02/2009 22:00;Shuriken;3600;Selecione;PATRICK;Ban Khlong Sip;Krung Thep;True
842;01/05/2009 13:52;01/05/2009 13:52;Shuriken;3600;Selecione;Niki;Trelex;Vaud;True
843;01/08/2009 20:32;01/08/2009 20:32;Kunai;3600;Selecione;Laura;San Anselmo                 ;CA;True
844;01/08/2009 13:34;01/08/2009 13:34;Kunai;3600;Selecione;eva;Gisborne;Victoria;True
845;01/11/2009 13:08;01/11/2009 13:08;Shuriken;3600;Selecione;carol;Ann Arbor                   ;MI;True
846;01/12/2009 19:04;01/12/2009 19:04;Kunai;3600;Selecione;Family;Dubai;Dubayy;True
847;01/12/2009 13:41;01/12/2009 13:41;Shuriken;3600;Selecione;Michelle;Dubai;Dubayy;True
848;01/11/2009 10:38;01/11/2009 10:38;Shuriken;3600;Selecione;Kathryn;Kirriemuir;Scotland;True
849;01/11/2009 10:38;01/11/2009 10:38;Kunai;3600;Selecione;Geraldine;Brussels;Brussels (Bruxelles);True
850;01/11/2009 10:38;01/11/2009 10:38;Kunai;3600;Selecione;Tom;Killeen                     ;TX;True
851;01/08/2009 13:14;01/08/2009 13:14;Shuriken;3600;Selecione;Michael;Paris;Ile-de-France;True
852;01/02/2009 11:41;01/02/2009 11:41;Kunai;3600;Selecione;Pam;London;England;True
853;01/07/2009 19:50;01/07/2009 19:50;Shuriken;3600;Selecione;Pavel;London;England;True
854;01/01/2009 20:28;01/01/2009 20:28;Shuriken;3600;Selecione;Kendra;Toronto;Ontario;True
855;01/03/2009 15:22;01/03/2009 15:22;Kunai;3600;Selecione;Leila;Ponte San Nicolo;Veneto;True
856;01/11/2009 10:38;01/11/2009 10:38;Kunai;3600;Selecione;Derrick;North Bay;Ontario;True
857;01/03/2009 15:22;01/03/2009 15:22;Shuriken;3600;Selecione;Emillie;Eagan                       ;MN;True
858;01/02/2009 12:18;01/02/2009 12:18;Kunai;3600;Selecione;Kelly ;Vancouver;British Columbia;True
859;01/03/2009 15:22;01/03/2009 15:22;Shuriken;3600;Selecione;Michael;Los Angeles                 ;CA;True
860;01/06/2009 17:15;01/06/2009 17:15;Shuriken;3600;Selecione;Natasha;Milano;Lombardy;True
861;01/03/2009 13:56;01/03/2009 13:56;Kunai;3600;Selecione;Meredith;Kloten;Zurich;True
862;01/04/2009 07:54;01/04/2009 07:54;Kunai;3600;Selecione;Hanne;Phoenix                     ;MD;True
863;01/12/2009 07:28;01/12/2009 07:28;Shuriken;3600;Selecione;Therese;Pensacola                   ;FL;True
864;01/06/2009 15:15;01/06/2009 15:15;Kunai;3600;Selecione;Katie;Gava;Catalonia;True
865;01/03/2009 15:22;01/03/2009 15:22;Shuriken;3600;Selecione;george;Zurich;Zurich;True
866;01/03/2009 15:22;01/03/2009 15:22;Shuriken;3600;Selecione;Hanna Agla;Donauworth;Bayern;True
867;01/06/2009 21:13;01/06/2009 21:13;Kunai;3600;Selecione;Charlene ;Sebastopol                  ;CA;True
868;01/06/2014 20:48;01/06/2014 20:48;Kunai;3600;Selecione;Christophe;Temecula                    ;CA;True
869;01/12/2013 19:48;01/12/2013 19:48;Shuriken;3600;Selecione;Kees en Valesca;Scamander;Tasmania;True
870;01/06/2013 18:48;01/06/2013 18:48;Kunai;3600;Selecione;Eman;Penclawdd;Wales;True
871;01/12/2012 17:48;01/12/2012 17:48;Shuriken;3600;Selecione;Julia;Ede;Gelderland;True
872;01/06/2012 16:48;01/06/2012 16:48;Shuriken;3600;Selecione;Jyoti;Tunbridge Wells;England;True
873;01/12/2011 15:48;01/12/2011 15:48;Kunai;3600;Selecione;Keri;Issaquah                    ;WA;True
874;01/06/2011 14:48;01/06/2011 14:48;Kunai;3600;Selecione;don;Cagliari;Sardinia;True
875;01/12/2010 13:48;01/12/2010 13:48;Shuriken;1200;Selecione;Renee;Chaska                      ;MN;True
876;01/06/2010 12:48;01/06/2010 12:48;Kunai;3600;Selecione;minjeong;Bern;Bern;True
877;01/12/2009 11:48;01/12/2009 11:48;Shuriken;3600;Selecione;Charlotte;Sterling                    ;VA;True
878;01/06/2009 10:48;01/06/2009 10:48;Shuriken;3600;Selecione;Piret;Bunbury;Western Australia;True
879;01/06/2009 10:48;01/06/2009 10:48;Kunai;3600;Selecione;Olympe;Lidingo;Stockholm;True
880;01/06/2009 10:48;01/06/2009 10:48;Kunai;3600;Selecione;Monica;Villanova                   ;PA;True
881;01/06/2009 07:23;01/06/2009 07:23;Shuriken;3600;Selecione;Michael;Norrkoping;Ostergotland;True
882;01/01/2009 05:04;01/01/2009 05:04;Kunai;3600;Selecione;Kerry;Prague;Central Bohemia;True
883;01/02/2009 06:17;01/02/2009 06:17;Shuriken;3600;Selecione;VIOLETA;Silver Spring               ;MD;True
884;01/02/2009 04:53;01/02/2009 04:53;Shuriken;3600;Selecione;Melissa;Carouge;Geneve;True
885;01/02/2009 13:08;01/02/2009 13:08;Kunai;3600;Selecione;Karoline ;Powell River;British Columbia;True
886;01/03/2009 14:44;01/03/2009 14:44;Kunai;3600;Selecione;Jo ;Huntington Beach            ;CA;True
887;01/04/2009 20:11;01/04/2009 20:11;Shuriken;3600;Selecione;Astrid;Oslo;Oslo;True
888;01/02/2009 20:09;01/02/2009 20:09;Kunai;3600;Selecione;Stephanie;Hilversum;Noord-Holland;True
889;01/04/2009 13:17;01/04/2009 13:17;Shuriken;3600;Selecione;Scott;Lausanne;Vaud;True
890;01/04/2009 14:11;01/04/2009 14:11;Shuriken;3600;Selecione;Judy;Washington                  ;DC;True
891;01/05/2009 02:42;01/05/2009 02:42;Kunai;3600;Selecione;Charmain;Cartersburg                 ;IN;True
892;01/02/2009 09:16;01/02/2009 09:16;Kunai;3600;Selecione;Liz;Langnau;Zurich;True
893;01/02/2009 14:18;01/02/2009 14:18;Shuriken;3600;Selecione;Christiane;Mission;British Columbia;True
894;01/04/2009 01:05;01/04/2009 01:05;Kunai;3600;Selecione;Shiree;Clondalkin;Dublin;True
895;01/05/2009 11:37;01/05/2009 11:37;Shuriken;3600;Selecione;Jessica;Toronto;Ontario;True
896;01/02/2009 07:35;01/02/2009 07:35;Shuriken;3600;Selecione;Ghislaine;Ferney-Voltaire;Rhone-Alpes;True
897;01/06/2009 12:56;01/06/2009 12:56;Kunai;3600;Selecione;Christian;Mableton                    ;GA;True
898;01/01/2009 11:05;01/01/2009 11:05;Kunai;3600;Selecione;Jean;Arlington                   ;VA;True
899;01/05/2009 04:10;01/05/2009 04:10;Shuriken;3600;Selecione;Caroline;Begnins;Vaud;True
900;01/06/2009 07:18;01/06/2009 07:18;Kunai;3600;Selecione;Karen;Berikon;Aargau;True
901;01/02/2009 01:11;01/02/2009 01:11;Shuriken;3600;Selecione;Lisa;Ottawa;Ontario;True
902;01/01/2009 02:24;01/01/2009 02:24;Shuriken;3600;Selecione;elizabeth r;Winter Haven                ;FL;True
903;01/07/2009 08:08;01/07/2009 08:08;Kunai;3600;Selecione;Tulin;Cranberry Twp               ;PA;True
904;01/02/2009 02:57;01/02/2009 02:57;Kunai;3600;Selecione;Anthony;Toronto;Ontario;True
905;01/01/2009 20:21;01/01/2009 20:21;Shuriken;3600;Selecione;marie-louise;Sitka                       ;AK;True
906;01/08/2009 00:42;01/08/2009 00:42;Kunai;3600;Selecione;Tanya;Carcross;Yukon Territory;True
907;01/08/2009 03:56;01/08/2009 03:56;Shuriken;3600;Selecione;Stephen;Calgary;Alberta;True
908;01/08/2009 03:16;01/08/2009 03:16;Shuriken;3600;Selecione;John;Chicago                     ;IL;True
909;01/08/2009 01:59;01/08/2009 01:59;Kunai;3600;Selecione;Parth;Oegstgeest;Zuid-Holland;True
910;01/03/2009 09:03;01/03/2009 09:03;Kunai;3600;Selecione;Gloria Gail ;WalcProduct3ee;Tyrol;True
911;01/05/2009 13:17;01/05/2009 13:17;Shuriken;3600;Selecione;Cheryl;Hilton Head                 ;SC;True
912;01/06/2009 07:46;01/06/2009 07:46;Kunai;3600;Selecione;Triona;Swampscott                  ;MA;True
913;01/08/2009 16:24;01/08/2009 16:24;Shuriken;3600;Selecione;clara;Perth;Western Australia;True
914;01/09/2009 06:39;01/09/2009 06:39;Shuriken;3600;Selecione;Anke;Avalon;New South Wales;True
915;01/07/2009 07:44;01/07/2009 07:44;Kunai;3600;Selecione;TRICIA;Sydney;New South Wales;True
916;01/03/2009 13:24;01/03/2009 13:24;Kunai;3600;Selecione;esther;Huddersfield;England;True
917;01/07/2009 20:15;01/07/2009 20:15;Shuriken;3600;Selecione;Christiane;Black River;Black River;True
918;01/09/2009 15:58;01/09/2009 15:58;Kunai;1200;Selecione;Cormac;Freeport City;Freeport;True
919;01/03/2009 13:11;01/03/2009 13:11;Shuriken;1200;Selecione;Attie;Cypress                     ;CA;True
920;01/10/2009 12:57;01/10/2009 12:57;Shuriken;1200;Selecione;odile;Lititz                      ;PA;True
921;01/10/2009 14:43;01/10/2009 14:43;Kunai;1200;Selecione;gail ;London;England;True
922;01/10/2009 12:05;01/10/2009 12:05;Kunai;1200;Selecione;Niki;Chadds Ford                 ;PA;True
923;01/06/2009 01:20;01/06/2009 01:20;Shuriken;3600;Selecione;Danny;St Thomas                   ;VI;True
924;01/10/2009 14:56;01/10/2009 14:56;Kunai;7500;Selecione;Julianne;Navan;Meath;True
925;01/07/2009 10:01;01/07/2009 10:01;Shuriken;7500;Selecione;Kristyn;Kearns                      ;UT;True
926;01/01/2009 01:26;01/01/2009 01:26;Shuriken;7500;Selecione;Diana;Campinas;Sao Paulo;True
927;01/11/2009 02:04;01/11/2009 02:04;Kunai;7500;Selecione;Hans;Knoxville                   ;TN;True
928;01/11/2009 14:17;01/11/2009 14:17;Kunai;7500;Selecione;scott;Rogers                      ;AR;True
929;01/10/2009 21:38;01/10/2009 21:38;Shuriken;7500;Selecione;Michael;Pietermaritzburg;KwaZulu-Natal;True
930;01/07/2009 06:18;01/07/2009 06:18;Kunai;7500;Selecione;Karin;Olive Branch                ;MS;True
931;01/05/2009 00:31;01/05/2009 00:31;Shuriken;1200;Selecione;Jacob;Lindfield;New South Wales;True
932;01/02/2009 06:07;01/02/2009 06:07;Shuriken;1200;Selecione;Catherine;Hghlnds Ranch               ;CO;True
933;01/12/2009 03:25;01/12/2009 03:25;Kunai;7500;Selecione;Brona;Den Haag;Zuid-Holland;True
934;01/04/2009 13:56;01/04/2009 13:56;Kunai;7500;Selecione;Anita;Fresno                      ;TX;True
935;01/12/2009 05:18;01/12/2009 05:18;Shuriken;7500;Selecione;Michel;Lipari;Sicilia;True
936;01/08/2009 15:16;01/08/2009 15:16;Kunai;7500;Selecione;natalie;Lipari;Sicilia;True
937;01/11/2009 11:33;01/11/2009 11:33;Shuriken;7500;Selecione;Frank and Christelle;Valley Center               ;CA;True
938;01/07/2009 20:22;01/07/2009 20:22;Shuriken;7500;Selecione;Pamela;Skaneateles                 ;NY;True
939;01/02/2009 22:00;01/02/2009 22:00;Kunai;7500;Selecione;Amanda;Shreveport                  ;LA;True
940;01/05/2009 13:52;01/05/2009 13:52;Kunai;1200;Selecione;Georgia;Eagle                       ;ID;True
941;01/08/2009 20:32;01/08/2009 20:32;Shuriken;1200;Selecione;DOREEN;Madrid;Madrid;True
942;01/08/2009 13:34;01/08/2009 13:34;Kunai;1200;Selecione;Rhonda;Atlanta                     ;GA;True
943;01/11/2009 13:08;01/11/2009 13:08;Shuriken;1200;Selecione;Marie;Dickerson                   ;MD;True
944;01/12/2009 19:04;01/12/2009 19:04;Shuriken;1200;Selecione;Lisa;Princeton                   ;NJ;True
945;01/12/2009 13:41;01/12/2009 13:41;Kunai;1200;Selecione;Priska;Calgary;Alberta;True
946;01/11/2009 10:38;01/11/2009 10:38;Kunai;1200;Selecione;Katrine;North Tustin                ;CA;True
947;01/11/2009 10:38;01/11/2009 10:38;Shuriken;1200;Selecione;Lisa;Gurgaon;Haryana;True
948;01/11/2009 10:38;01/11/2009 10:38;Kunai;1200;Selecione;Sabrina;Rambouillet;Ile-de-France;True
949;01/08/2009 13:14;01/08/2009 13:14;Shuriken;1200;Selecione;Kim;London;England;True
950;01/02/2009 11:41;01/02/2009 11:41;Shuriken;1200;Selecione;anissa;Slough;England;True
951;01/07/2009 19:50;01/07/2009 19:50;Kunai;1200;Selecione;john;Glan-Munchweiler;Rhineland-Palatinate;True
952;01/01/2009 20:28;01/01/2009 20:28;Kunai;1200;Selecione;eugenia;Wisconsin Rapids            ;WI;True
953;01/03/2009 15:22;01/03/2009 15:22;Shuriken;1200;Selecione;alix;Tenafly                     ;NJ;True
954;01/11/2009 10:38;01/11/2009 10:38;Kunai;1200;Selecione;Lesleigh;Baden;Aargau;True
955;01/03/2009 15:22;01/03/2009 15:22;Shuriken;3600;Selecione;Miye;Downingtown                 ;PA;True
956;01/02/2009 12:18;01/02/2009 12:18;Shuriken;1200;Selecione;Heidi;MT Pleasant                 ;TX;True
957;01/03/2009 15:22;01/03/2009 15:22;Kunai;1200;Selecione;T;Veigy-Foncenex;Rhone-Alpes;True
958;01/06/2009 17:15;01/06/2009 17:15;Kunai;3600;Selecione;Daniele;Katy                        ;TX;True
959;01/03/2009 13:56;01/03/2009 13:56;Shuriken;1200;Selecione;luisa;Gorey; ;True
960;01/04/2009 07:54;01/04/2009 07:54;Kunai;1200;Selecione;Nadine;Belgrade                    ;MT;True
961;01/12/2009 07:28;01/12/2009 07:28;Shuriken;1200;Selecione;Tina;Calgary;Alberta;True
962;01/06/2009 15:15;01/06/2009 15:15;Shuriken;1200;Selecione;Damali;Toronto;Ontario;True
963;01/03/2009 15:22;01/03/2009 15:22;Kunai;1200;Selecione;Katherine;Corrales                    ;NM;True
964;01/03/2009 15:22;01/03/2009 15:22;Kunai;1200;Selecione;Karen;Austin                      ;TX;True
965;01/06/2009 21:13;01/06/2009 21:13;Shuriken;1200;Selecione;Mike;Aberdeen;Scotland;True
966;01/06/2014 20:48;01/06/2014 20:48;Kunai;1200;Selecione;Katrin;Zumikon;Zurich;True
967;01/12/2013 19:48;01/12/2013 19:48;Shuriken;1200;Selecione;Hale;Hawera;Taranaki;True
968;01/06/2013 18:48;01/06/2013 18:48;Pokebola;1200;Selecione;Marie;Winchester                  ;MA;True
969;01/12/2012 17:48;01/12/2012 17:48;Kunai;1200;Selecione;Charlene;Calgary;Alberta;True
970;01/06/2012 16:48;01/06/2012 16:48;Kunai;1200;Selecione;Orit;Dallas                      ;TX;True
971;01/12/2011 15:48;01/12/2011 15:48;Shuriken;1200;Selecione;Alan;Malahide;Dublin;True
972;01/06/2011 14:48;01/06/2011 14:48;Kunai;3600;Selecione;Anja Langer;Saint Paul                  ;MN;True
973;01/12/2010 13:48;01/12/2010 13:48;Shuriken;1200;Selecione;Lina;Edinburgh;Scotland;True
974;01/06/2010 12:48;01/06/2010 12:48;Shuriken;1200;Selecione;Larry;Naarden;Noord-Holland;True
975;01/12/2009 11:48;01/12/2009 11:48;Kunai;1200;Selecione;Jessica;Oldenburg;Lower Saxony;True
976;01/06/2009 10:48;01/06/2009 10:48;Kunai;1200;Selecione;Bea;Chicago                     ;IL;True
977;01/06/2009 10:48;01/06/2009 10:48;Shuriken;1200;Selecione;Diane;Djurgarden;Stockholm;True
978;01/06/2009 10:48;01/06/2009 10:48;Kunai;3600;Selecione;Louise;Balgach;St Gallen;True
979;01/06/2009 07:23;01/06/2009 07:23;Shuriken;7500;Selecione;Marion;Rennes;Brittany;True
980;01/01/2009 05:04;01/01/2009 05:04;Shuriken;1200;Selecione;Eric;Ely                         ;NV;True
981;01/02/2009 06:17;01/02/2009 06:17;Kunai;1200;Selecione;Miriane;Norfolk                     ;VA;True
982;01/02/2009 04:53;01/02/2009 04:53;Pokebola;1200;Selecione;Jeff;Houston                     ;TX;True
983;01/02/2009 13:08;01/02/2009 13:08;Shuriken;1200;Selecione;christina;Chepel;Budapest;True
984;01/03/2009 14:44;01/03/2009 14:44;Kunai;1200;Selecione;Shannon;Buffalo Grove               ;IL;True
985;01/04/2009 20:11;01/04/2009 20:11;Shuriken;1200;Selecione;Angela;Newburgh;Scotland;True
986;01/02/2009 20:09;01/02/2009 20:09;Shuriken;1200;Selecione;Angela;Vienna;Vienna;True
987;01/04/2009 13:17;01/04/2009 13:17;Kunai;1200;Selecione;Elaine;Vicenza;Veneto;True
988;01/04/2009 14:11;01/04/2009 14:11;Kunai;1200;Selecione;Helen;Mechanics Grove             ;PA;True
989;01/05/2009 02:42;01/05/2009 02:42;Shuriken;1200;Selecione;Hilde Karin;Las Vegas                   ;NV;True
990;01/02/2009 09:16;01/02/2009 09:16;Kunai;1200;Selecione;Sigrun;Nashville                   ;TN;True
991;01/02/2009 14:18;01/02/2009 14:18;Shuriken;1200;Selecione;Alfredo A;Las Vegas                   ;NV;True
992;01/04/2009 01:05;01/04/2009 01:05;Shuriken;3600;Selecione;Fatisha;Miami                       ;FL;True
993;01/05/2009 11:37;01/05/2009 11:37;Kunai;1200;Selecione;Nina;Silver Spring               ;MD;True
